id_t;neo_id;name;absoluteMagnitude;estimateDiameterMin;estimatedDiameterMax;relativeVelocity;missDistance;isHazardous
253;3704262;(2015 BP4);23.40;0.055533491;0.124176661;57126.74473;16480990.8;False
253;3715093;(2015 FX284);24.40;0.035039264;0.078350176;36240.41958;38457375.84;False
253;3802121;(2018 FP5);25.70;0.019255508;0.043056624;101923.6544;66605946.68;False
253;3943344;(2019 YT1);25.38;0.022312846;0.049893041;21562.03207;50555735.25;False
253;2153415;153415 (2001 QP153);17.01;1.053307015;2.355266087;93417.07145;71937065.56;False
253;2241662;241662 (2000 KO44);17.66;0.780827278;1.745982871;64089.60739;41343532.76;False
253;2308043;308043 (2004 TH10);18.53;0.523064176;1.169607054;68225.1333;67520208.51;False
253;2481904;481904 (2009 BB11);19.53;0.330031183;0.737972161;37627.73204;66076091.77;False
253;3160846;(2003 TK1);24.30;0.036690614;0.082042707;16285.47841;72620824.44;False
253;3552537;(2010 WB3);19.95;0.271991277;0.608190985;121921.1696;41900256.11;False
253;3623681;(2013 AW52);20.02;0.263363131;0.588897864;68450.52869;57357789.01;False
253;3666677;(2014 FR37);23.01;0.06645918;0.148607244;28423.32025;69319568.25;False
253;3669018;(2014 HH4);24.10;0.040230458;0.089958039;114327.3839;50448243.66;False
253;3703780;(2015 AC45);21.48;0.134448195;0.300635304;32175.73798;64849127.95;False
253;3788016;(2017 UY4);25.20;0.024241248;0.054205079;20721.01414;52832056.64;False
253;3797861;(2018 BM3);21.92;0.109788026;0.245493489;61781.6819;58133913.95;True
253;54049353;(2020 OM3);24.50;0.033462237;0.074823838;19104.50041;10331344.2;False
253;54291044;(2022 OX);22.58;0.081013049;0.181150684;94547.58288;69392650.83;False
253;2669608;669608 (2013 AW52);20.02;0.263363131;0.588897864;68450.5281;57357788.3;False
253;3468432;(2009 SB100);23.70;0.048367649;0.108153351;53264.87544;52661162.63;False
253;3725652;(2015 PS56);24.00;0.042126461;0.094197631;82378.08206;32578972.39;False
253;54375849;(2023 OF2);21.21;0.152249185;0.340439527;38373.10703;74127545.04;True
253;54419021;(2024 AW);25.53;0.02082356;0.046562896;34052.77632;46668244.01;False
253;2138947;138947 (2001 BA40);18.82;0.457672667;1.023387195;34010.24671;29280502.67;False
253;2483508;483508 (2003 CR1);20.02;0.263363131;0.588897864;85840.54183;56297701.42;True
253;2504505;504505 (2008 MH1);18.30;0.58150704;1.30028927;26878.64954;18594310.04;False
253;3701710;(2014 WF497);20.34;0.227276732;0.508206223;60000.70561;61072061.6;False
253;3703001;(2014 YK14);22.75;0.074912618;0.167509707;37596.38035;66514347.71;False
253;3836942;(2018 YH);21.70;0.121494041;0.271668934;78451.2275;68653988.79;True
253;54293106;(2022 OS6);22.93;0.068953287;0.154184238;44397.70124;31448204.41;False
253;2013553;13553 Masaakikoyama (1992 JE);16.54;1.307841086;2.924421572;38226.15739;61229102.14;False
253;3564853;(2011 JX1);18.00;0.667659414;1.492931834;89747.67311;60222251.61;False
253;3736504;(2015 XN261);26.20;0.015295194;0.034201093;35140.01402;24347348.23;False
253;3767167;(2017 BW30);23.80;0.046190746;0.103285648;44830.44903;17281263.8;False
253;2549459;549459 (2011 JX1);17.99;0.670741189;1.499822895;89747.64427;60222232.17;False
253;3799426;(2018 CT3);22.88;0.070559416;0.15777565;56867.68929;17172290.2;False
253;54178640;(2021 PH2);21.56;0.129585073;0.289761031;109540.4291;58476228.05;True
253;2303250;303250 (2004 RU10);17.91;0.695913044;1.556108872;52882.88523;49748187.85;False
253;2325395;325395 (2009 CQ5);17.44;0.864082037;1.932146172;44391.51104;61922405.62;True
253;3771633;(2017 FZ2);26.60;0.012721988;0.02844723;32424.80048;39496445.54;False
253;3781002;(2017 QC17);22.20;0.096506147;0.215794305;42010.15355;45885472.15;False
253;54109175;(2021 CC);25.43;0.021804944;0.048757337;32568.37051;39344080.67;False
253;3515692;(2010 GD35);24.62;0.031663213;0.070801096;47818.9658;71915489.21;False
253;3553151;(2010 XE11);23.08;0.064350952;0.143893103;18995.13531;64070463.87;False
253;3755936;(2016 NQ55);19.61;0.318093633;0.711278987;29031.72308;55878833.21;False
253;3781043;(2017 QK18);24.65;0.031228777;0.069829668;26652.30633;11729352.21;False
253;3825453;(2018 MQ6);21.28;0.147419515;0.329640056;26986.57332;32960049.4;False
253;3838873;(2019 DZ1);24.60;0.031956189;0.07145621;38078.1018;69701803.37;False
253;3348144;(2006 TL);23.90;0.04411182;0.098637028;34429.6067;51654131.57;False
253;3397856;(2007 XK11);19.40;0.350392641;0.783501764;53654.75663;32460758.43;True
253;54051094;(2020 PT4);24.82;0.028877193;0.064571367;93935.91404;70961680.54;False
253;3132126;(2002 PB);20.63;0.198863453;0.4446722;58609.95665;47505665.27;False
253;3663745;(2014 EQ12);21.17;0.155079709;0.346768771;52997.45788;42337925.44;True
253;3725659;(2015 PA57);24.50;0.033462237;0.074823838;57537.27059;26797732.81;False
253;3799303;(2018 CY2);22.45;0.086011194;0.192326877;48313.44938;25316953.42;False
253;54051103;(2020 QA);22.77;0.074225815;0.165973969;58617.43942;42740654.3;False
253;54183800;(2021 PH5);26.81;0.011549282;0.025824979;22210.17735;15398421.18;False
253;2163373;163373 (2002 PZ39);19.03;0.415484643;0.929051906;79610.62799;29282847.8;True
253;2250577;250577 (2005 AC);18.36;0.565659358;1.264852778;113305.2115;45018374.66;False
253;3255465;(2004 SC56);22.70;0.076657557;0.171411509;90120.8011;69899228.5;False
253;3274304;(2005 EY169);22.29;0.092588058;0.207033192;40170.63354;59187741.59;False
253;3354956;(2006 UA216);23.60;0.050647146;0.113250461;52553.50783;51061281.49;False
253;3753578;(2016 JG38);24.02;0.041740243;0.093334022;32592.37542;22307048.54;False
253;54437395;(2024 HK1);25.46;0.021505769;0.048088361;51277.43003;59199537.4;False
253;3605005;(2012 KE25);18.84;0.453476699;1.014004725;112569.447;40529073.74;False
253;3678562;(2014 OE338);21.02;0.166170902;0.371569432;54248.89275;41010601.78;False
253;3710913;(2015 DB1);21.89;0.11131533;0.248908644;73467.16853;16462648.82;True
253;3739214;(2016 AH8);20.30;0.231502122;0.517654482;63596.0121;68663468.55;False
253;3739701;(2016 AO131);24.31;0.036522036;0.081665755;19480.426;55427063.05;False
253;3542555;(2010 PQ10);21.62;0.12605352;0.281864239;48758.33158;36432029.38;False
253;3741146;(2016 BW39);21.61;0.126635356;0.283165265;80499.98555;53524883.52;False
253;3761030;(2016 TQ56);24.01;0.041932908;0.093764832;30330.25903;22890096.51;False
253;3781034;(2017 QM17);22.02;0.104846751;0.234444462;43352.39804;57192340.08;False
253;3827148;(2018 QV1);20.09;0.255008688;0.570216761;42447.3823;44134370.47;False
253;54016747;(2020 HC6);25.40;0.022108281;0.049435619;58500.24534;56239476.63;False
253;3651158;(2013 TE135);19.96;0.270741591;0.605396602;66419.03536;56661200;True
253;3656919;(2014 BG3);21.17;0.155079709;0.346768771;54636.56448;19704172.03;False
253;3826621;(2018 PS7);20.98;0.16926025;0.378477424;15656.70115;44661193.35;False
253;54105558;(2021 AG6);26.88;0.011182914;0.025005755;66506.0152;74463924.08;False
253;54291601;(2022 OT1);25.25;0.02368945;0.05297122;16449.18912;13257971.46;False
253;54374157;(2015 DV315);16.87;1.123453177;2.512117673;61162.67544;58774184.59;False
253;54427183;(2024 CK8);25.29;0.023257069;0.052004387;23811.4338;33752018.82;False
253;2162361;162361 (2000 AF6);20.24;0.237987955;0.532157245;69766.47729;73341589.99;True
253;3704765;(2015 BC92);21.85;0.113384836;0.253536201;43770.97162;73182804.14;False
253;54016237;(2020 FT1);22.40;0.088014652;0.196806745;29245.18487;32061857.33;False
253;54166588;(2021 NL1);23.04;0.065547326;0.146568276;58426.21924;60145690.64;False
253;54179898;(2021 PE5);20.62;0.199781365;0.446724713;70108.59;42026380.41;False
253;54293111;(2022 PJ);23.09;0.064055286;0.143231975;37054.85522;31599857.4;False
253;3759669;(2016 SC);27.60;0.008027032;0.017948989;57999.36654;54200572.97;False
253;54050997;(2020 PN1);25.45;0.021605035;0.048310327;12184.00729;10510288.2;False
253;54054687;(2020 SV5);26.20;0.015295194;0.034201093;59473.23482;34508128.09;False
253;3338368;(2006 QQ23);19.76;0.296862251;0.663804174;66535.00679;61533196.97;True
253;3414248;(2008 LN16);19.90;0.278326768;0.622357573;5542.133344;69968001.05;False
253;3605891;(2012 MV4);20.20;0.242412481;0.542050786;27954.7085;17812768.04;False
253;3659803;(2014 BY32);19.40;0.350392641;0.783501764;80422.17528;59274179.36;False
253;2622484;622484 (2014 BY32);19.49;0.336166921;0.751692088;80422.18089;59274215.97;False
253;2153002;153002 (2000 JG5);18.28;0.586887658;1.312320699;113364.4149;74436824.66;True
253;3012392;(1998 KY26);25.72;0.019078972;0.042661879;20032.71838;6633333.126;False
253;3102756;(2002 AO11);23.05;0.065246163;0.145894856;30906.01207;26930789.27;False
253;3156302;(2003 LN6);24.71;0.030377706;0.067926616;8702.144481;28318379.63;False
253;3645651;(2013 PA39);26.00;0.016770846;0.037500752;16900.69736;5607110.288;False
253;3703266;(2014 YV43);18.19;0.611723235;1.367854737;101827.1644;42316707.52;False
253;2005324;5324 Lyapunov (1987 SL);15.34;2.272767323;5.082062231;44615.13567;27428045.87;False
253;2481394;481394 (2006 SF6);19.97;0.269497646;0.602615057;23315.92326;32485391.74;True
253;3288854;(2005 QB5);23.70;0.048367649;0.108153351;58981.32643;36397727.74;False
253;3440771;(2008 WZ94);20.26;0.235806068;0.527278398;115272.5753;31514779.98;True
253;3682527;(2014 QY33);26.20;0.015295194;0.034201093;49351.51588;1793818.156;False
253;54397463;(2023 UE4);21.76;0.118182991;0.264265201;32194.08875;41599834.32;False
253;2363344;363344 (2002 QC7);19.98;0.268259417;0.599846292;49740.42835;58286521.3;True
253;2475534;475534 (2006 TS7);21.25;0.149470324;0.334225806;49236.44292;73170696.54;True
253;3508131;(2010 CB55);22.69;0.077011393;0.172202709;80070.0855;70744339.02;False
253;3689357;(2014 SJ143);22.14;0.099209892;0.221840062;35463.28781;70678745.52;False
253;3702311;(2014 XD8);18.92;0.437074004;0.977327184;66947.44222;61773936.54;False
253;3775161;(2017 KP34);19.55;0.327005439;0.731206391;102257.0796;63527708;False
253;3843207;(2019 NZ4);21.15;0.156514644;0.349977383;32160.64804;72178100.06;False
253;3843555;(2019 PZ2);19.81;0.290104841;0.648694146;117466.0033;61412232.22;False
253;3713283;(2015 EK7);21.99;0.106305315;0.23770591;70010.60511;59941389.75;True
253;3759723;(2016 SW1);28.50;0.005303407;0.011858779;55097.62196;53580852.11;False
253;3838881;(2019 EG);22.05;0.1034082;0.231227764;100718.2474;57389801.81;False
253;3092296;(2001 GO2);24.30;0.036690614;0.082042707;58960.69547;58949158.35;False
253;3545713;(2010 RJ43);23.70;0.048367649;0.108153351;38669.90517;29344922.27;False
253;3684730;(2014 QE365);21.19;0.153657929;0.343589575;48375.90216;45584957.95;False
253;3720359;(2015 KU121);22.90;0.069912523;0.156329154;61672.239;69733014.53;False
253;3740664;(2016 BQ);26.54;0.013078411;0.029244216;55347.87947;55052775.95;False
253;3745900;(2016 EJ56);21.68;0.122618211;0.274182656;55230.0533;41506763.22;True
253;3759288;(2016 RM20);26.20;0.015295194;0.034201093;48968.96855;50124096.36;False
253;3837602;(2019 AC3);27.30;0.009216266;0.020608196;10897.99243;22326685.34;False
253;3843769;(2019 RP);27.10;0.010105434;0.022596438;33437.73464;2110041.499;False
253;54300305;(2022 RA);27.89;0.007023523;0.015705074;41569.8335;1582896.768;False
253;54423041;(2024 BH3);24.86;0.028350125;0.063392807;49854.97076;58187590.25;False
253;2004581;4581 Asclepius (1989 FC);20.74;0.189040552;0.422707525;31412.53248;12391651.62;True
253;2010115;10115 (1992 SK);17.12;1.001278698;2.238927233;51714.01099;35363448.51;True
253;3454894;(2009 FY10);20.11;0.252670754;0.564988982;116313.7654;68587752.76;False
253;3647021;(2013 RZ5);28.40;0.005553349;0.012417666;76806.19022;21482965.74;False
253;3662958;(2014 DJ112);20.13;0.250354255;0.559809132;69820.97459;35473922.32;False
253;54236585;(2022 AX5);20.43;0.218049441;0.487573371;80972.00362;73347664.13;False
253;2670931;670931 (2014 DJ112);20.13;0.250354255;0.559809132;69820.70466;35474304.16;False
253;2489235;489235 (2006 QA58);20.33;0.228325794;0.510551996;47653.67114;44777898.95;False
253;3256043;(2004 TE8);19.23;0.378926498;0.847305409;66545.62464;45629906.62;False
253;3568328;(2011 MV1);20.17;0.245784775;0.549591464;3624.973091;47233530.46;False
253;3685807;(2014 QW432);21.37;0.141434375;0.316256878;48429.97206;49561536.04;False
253;3748487;(2016 FV13);25.92;0.01740023;0.038908096;80412.72765;59936587.75;False
253;3781344;(2017 RV);21.96;0.107784169;0.241012728;97548.12207;35665122.74;True
253;3781410;(2017 RO2);22.25;0.094309399;0.210882227;41962.32953;33292194.58;False
253;2419472;419472 (2010 DW1);19.99;0.267026877;0.597090249;46268.56281;67807692.4;True
253;3753873;(2016 LZ10);20.02;0.263363131;0.588897864;25962.20668;33123276.88;False
253;3555172;(2011 AB37);25.90;0.017561232;0.039268108;22839.62074;47579119.85;False
253;3727178;(2015 RG36);20.20;0.242412481;0.542050786;17721.86166;74768523.28;False
253;54051038;(2020 PL2);23.06;0.064946384;0.14522453;106557.7978;53324787.82;False
253;54288619;(2022 MM1);24.81;0.029010484;0.064869415;30221.821;42178500.96;False
253;2000719;719 Albert (A911 TB);15.59;2.025606009;4.529392731;25865.43567;30739631.17;False
253;2008566;8566 (1996 EN);16.48;1.344481952;3.006353038;83657.16517;3837114.86;True
253;2267337;267337 (2001 VK5);18.06;0.649463841;1.452245297;55641.81902;67011879.85;True
253;3384030;(2007 RZ8);23.95;0.043107712;0.096391775;20745.07359;16954913.12;False
253;3390109;(2007 UN12);28.70;0.004836765;0.010815335;26401.33169;34042351.36;False
253;3432642;(2008 UX);20.92;0.174002295;0.38908096;73518.29039;46671751.51;False
253;54106593;(2021 BZ2);23.80;0.046190746;0.103285648;50356.85747;43136265.83;False
253;2277127;277127 (2005 GW119);18.77;0.468333233;1.047224945;15557.70566;72866734.42;False
253;2416186;416186 (2002 TD60);19.41;0.348782733;0.779901901;5330.810975;31422594.69;False
253;2477519;477519 (2010 DJ56);19.15;0.39314701;0.879103439;68619.0548;59359897.52;True
253;2483459;483459 (2002 EM6);20.32;0.229379698;0.512908597;58601.10234;27500047.78;False
253;3092338;(2001 SO263);22.20;0.096506147;0.215794305;15171.89051;39250545.98;False
253;3599872;(2012 DR32);24.80;0.029144391;0.065168838;73940.21071;71644729.27;False
253;3623948;(2013 AO60);21.33;0.144063837;0.322136532;70347.78977;27606637.26;False
253;3760684;(2016 TR54);22.07;0.102460148;0.229107855;92369.62918;57978153.09;False
253;54049357;(2020 OQ3);22.72;0.075954757;0.169839999;39171.1355;35776752.16;False
253;2154453;154453 (2003 CJ11);15.35;2.262324906;5.058712276;72731.74948;69361402.32;False
253;2369986;369986 (1998 SO);20.45;0.216050351;0.483103272;69244.19741;31465153.15;False
253;2523934;523934 (1998 FF14);20.62;0.199781365;0.446724713;74587.2855;54337896.19;True
253;3648206;(2013 RG74);23.35;0.056827032;0.127069107;125885.1198;74119506.73;False
253;3763269;(2016 UR109);22.18;0.097399107;0.217791025;37427.21772;38605769.97;False
253;3827426;(2018 RV3);23.03;0.065849878;0.147244804;65118.08315;54546485.03;False
253;3843524;(2019 PW1);22.90;0.069912523;0.156329154;15782.69092;43323384.37;False
253;54240292;(2022 BS2);25.35;0.022623249;0.050587123;63013.20749;67560244.19;False
253;3274693;(2005 FG);24.06;0.040978398;0.091630484;24127.52874;2712307.115;False
253;3576469;(2011 QS2);20.70;0.192555078;0.430566244;44032.81016;22755482.73;False
253;3670097;(2014 HA177);20.58;0.203495578;0.455029946;16171.36612;64090618.52;False
253;3758247;(2016 QE44);21.57;0.128989683;0.2884297;63048.224;56046013.51;False
253;3758923;(2016 RB1);28.30;0.00581507;0.013002893;57515.19339;43723526.91;False
253;3773929;(2017 GL7);22.76;0.074568426;0.16674007;73233.19589;60807955.21;False
253;54051126;(2020 PH5);22.36;0.089650967;0.200465656;42261.09959;43672937.61;False
253;2309214;309214 (2007 LL);20.51;0.210162379;0.469937367;53385.88533;56020424.55;False
253;3463396;(2009 ML1);19.56;0.325502986;0.727846803;12128.26722;37002373.28;False
253;3702321;(2014 YF);22.39;0.088420909;0.197715164;16678.23373;26148890.65;False
253;3781451;(2017 RK15);25.68;0.019433677;0.043455023;33594.96371;18245611.97;False
253;54191845;(2021 RH);25.78;0.018559017;0.041499224;29325.64337;3120363.969;False
253;54262980;(2022 FP);24.44;0.034399726;0.076920125;74608.15403;56462551.36;False
253;2363067;363067 (2000 CO101);19.21;0.382432662;0.855145429;55297.22379;58134923.47;True
253;3315004;(2006 BZ147);25.40;0.022108281;0.049435619;35912.84044;33919914.89;False
253;3835871;(2018 VA);26.70;0.012149404;0.027166893;54464.43087;68295999.43;False
253;3836093;(2018 VB4);21.28;0.147419515;0.329640056;52445.85209;38460929.25;False
253;54137508;(2021 GR12);18.01;0.664591797;1.486072436;77356.93896;22937463.12;False
253;54319881;(2022 UD8);24.32;0.036354232;0.081290534;50195.00263;48129116.04;False
253;2699726;699726 (2021 GR12);18.01;0.664591797;1.486072436;77356.93848;22937463.33;False
253;2523661;523661 (2012 LF11);20.81;0.18304378;0.409298336;35177.89149;49420452.47;False
253;3601702;(2012 FH38);21.70;0.121494041;0.271668934;76449.36088;21642657.07;False
253;3747494;(2016 ED195);18.86;0.4493192;1.004708274;77312.98053;49682770.93;False
253;3774093;(2017 HV3);23.70;0.048367649;0.108153351;58125.03634;65192765;False
253;3842887;(2019 LL5);18.56;0.515887466;1.153559443;92703.49568;54247815.84;False
253;54193343;(2021 RX3);25.65;0.019704026;0.044059542;5374.942393;13671763.57;False
253;54243727;(2022 BC6);24.09;0.040416153;0.090373266;25296.53957;25496795.07;False
253;2390929;390929 (2005 GP21);20.44;0.217047594;0.485333175;59333.71022;63778933.57;True
253;3682495;(2014 QO33);21.60;0.127219879;0.284472297;27097.42305;34204702.89;False
253;3759293;(2016 RJ20);23.60;0.050647146;0.113250461;61504.64933;4943504.983;False
253;54438673;(2024 HO2);29.47;0.003392774;0.007586474;49897.61905;70908699.94;False
253;2005828;5828 (1991 AM);15.98;1.692602495;3.784774237;97055.44641;62104004.67;False
253;2163697;163697 (2003 EF54);20.08;0.256185755;0.572848762;91521.61146;69480536.33;True
253;3745056;(2016 EN1);21.41;0.138852907;0.310484539;29849.11263;69941657.14;False
253;3788022;(2017 UF5);20.15;0.248058993;0.554676771;9955.631733;65110307.19;False
253;3788897;(2017 VB);16.80;1.160259082;2.594418179;92949.63338;46096063.99;False
253;2606367;606367 (2017 VB);16.81;1.154928176;2.58249791;92949.53247;46096038.34;False
253;3046122;(2000 PP9);19.10;0.40230458;0.899580388;30700.70461;10315175.21;True
253;3409709;(2008 JC);26.50;0.013321557;0.029787906;64087.02035;20529820.55;False
253;3545815;(2010 RJ53);23.70;0.048367649;0.108153351;51343.38214;61479048.32;False
253;3785689;(2017 TF2);20.30;0.231502122;0.517654482;60525.07249;39973462.2;False
253;54289135;(2022 MF2);26.13;0.015796286;0.035321568;20087.17288;26689448.34;False
253;54304614;(2022 QJ83);21.76;0.118182991;0.264265201;27062.79345;55111842.56;False
253;2260277;260277 (2004 TR12);18.27;0.589596608;1.318378096;44982.12225;15248879.3;False
253;3080638;(2001 QC34);20.20;0.242412481;0.542050786;19522.96814;45620720.38;True
253;3092310;(2001 QE96);23.00;0.066765941;0.149293183;17393.92862;44990388.14;False
253;3428343;(2008 SX148);23.70;0.048367649;0.108153351;53255.99331;21329250.83;False
253;2595116;595116 (2001 QE96);22.84;0.071871213;0.160708919;17393.97828;44990366.54;False
253;2612227;612227 (2001 QC34);20.20;0.242412481;0.542050786;19522.91779;45620644.64;True
253;54292216;(2022 OZ2);20.58;0.203495578;0.455029946;59708.42648;59389197.22;False
253;2514571;514571 (1996 RY3);20.42;0.219055911;0.489823908;64805.22575;55815687.32;False
253;3609162;(2012 SW49);22.10;0.101054342;0.225964377;60981.5382;64001321.47;False
253;3666412;(2014 FP);22.41;0.087610262;0.1959025;29170.57613;50084589.51;False
253;3841704;(2019 JG1);26.61;0.012663536;0.028316527;36506.79796;13554674.96;False
253;2487577;487577 (2014 YQ15);21.08;0.161642283;0.361443134;31282.42522;46618824.53;True
253;3573147;(2010 UX95);19.45;0.342416731;0.765667087;9680.388051;45405000.87;False
253;3564246;(2011 HE24);19.29;0.368599699;0.824213984;45415.38847;36442093.6;False
253;3627011;(2013 CM129);19.28;0.370301078;0.828018383;53167.48175;26515542.7;False
253;3694126;(2014 UU34);23.18;0.061454682;0.137416847;15528.98574;58160421.26;False
253;3757046;(2016 PT8);23.90;0.04411182;0.098637028;34665.18098;18329441.59;False
253;3771023;(2017 EC3);22.50;0.08405334;0.187948982;40370.45323;18964575.92;False
253;54017577;(2020 MO1);23.60;0.050647146;0.113250461;54984.54422;48795624.28;False
253;54178994;(2021 PV2);21.44;0.136947774;0.306224531;56909.56828;58590089.02;False
253;54207048;(2021 TQ9);22.05;0.1034082;0.231227764;41952.47817;50895387.66;False
253;54217965;(2021 VP6);21.58;0.12839703;0.287104486;44034.65255;69514335.86;False
253;2485110;485110 (2010 HZ108);20.88;0.177237239;0.396314515;61442.75474;40931097.85;False
253;2489453;489453 (2007 BX48);20.08;0.256185755;0.572848762;44149.83972;32044388.84;False
253;3772386;(2017 FN64);22.00;0.105816886;0.23661375;56503.39698;21553501.78;False
253;3892660;(2019 VN2);26.80;0.011602591;0.025944182;65933.85222;72958443.66;False
253;54017368;(2020 LD);22.40;0.088014652;0.196806745;73460.65869;37619971.96;False
253;54326659;(2022 VR1);24.79;0.029278915;0.065469644;15810.21891;27253079.69;False
253;2444004;444004 (2004 AS1);20.67;0.195233786;0.436556017;30141.18164;52971764.4;True
253;3252104;(2004 RO111);23.30;0.058150704;0.130028927;74964.95693;55393859.83;False
253;3691097;(2014 SU260);21.80;0.116025908;0.259441818;66581.36157;25174440.36;False
253;3801965;(2018 FY);23.30;0.058150704;0.130028927;23434.35902;17027247.83;False
253;3252917;(2004 RQ252);22.50;0.08405334;0.187948982;91104.61449;68488777.27;False
253;3323934;(2006 DX);23.90;0.04411182;0.098637028;19970.7206;7659482.856;False
253;3602740;(2012 HO2);20.40;0.22108281;0.494356193;92611.52599;65564967.52;False
253;3607400;(2012 PG5);18.78;0.466181437;1.042413384;48429.83779;70125119.6;False
253;3655732;(2013 YT102);25.00;0.02658;0.059434687;18439.54748;47411303.38;False
253;3711173;(2015 DC155);25.40;0.022108281;0.049435619;24443.88271;69897896.89;False
253;3748455;(2016 FA13);22.28;0.093015425;0.207988814;39016.25973;36123819.24;False
253;3827330;(2018 RP2);24.60;0.031956189;0.07145621;11897.41872;19364434.65;False
253;2620073;620073 (2012 HO2);20.41;0.220067027;0.492084832;92613.19231;65567664.14;False
253;54419700;(2021 SJ88);30.92;0.001740023;0.00389081;50725.0218;17204153;False
253;54439324;(2024 JH);25.63;0.019886345;0.04446722;39475.60708;40954900.88;False
253;2101955;101955 Bennu (1999 RQ36);20.21;0.241298697;0.539560289;22859.6022;2120992.632;True
253;2302830;302830 (2003 FB);18.81;0.459785188;1.028110936;88925.51173;65483734.89;False
253;2333889;333889 (1998 SV4);18.24;0.597798714;1.336718562;86225.02852;50185705.1;False
253;2399308;399308 (1993 GD);20.66;0.196134944;0.438571068;38837.00749;23119791.1;False
253;2462238;462238 (2008 CN1);20.66;0.196134944;0.438571068;67518.48507;73855838.3;True
253;3633189;(2013 FY13);20.56;0.2053785;0.459240286;34039.03275;61786238.15;False
253;3760528;(2016 TQ11);25.70;0.019255508;0.043056624;19585.04893;7504440.476;False
253;2418198;418198 (2008 CN70);18.94;0.433066886;0.968366995;63028.55252;45751425.04;False
253;2418416;418416 (2008 LV16);20.30;0.231502122;0.517654482;47376.10126;33717847.25;True
253;2467917;467917 (2011 OP24);19.90;0.278326768;0.622357573;48444.05919;36623775.68;False
253;2504800;504800 (2010 CO1);21.48;0.134448195;0.300635304;70258.70956;41822297.93;True
253;3759755;(2016 SP2);24.10;0.040230458;0.089958039;26039.70758;25633518.58;False
253;3767037;(2017 BD29);21.70;0.121494041;0.271668934;44678.26687;55017262.9;True
253;3781455;(2017 RU15);22.80;0.073207399;0.163696721;82794.49092;62424072.56;False
253;3843869;(2019 SD);25.40;0.022108281;0.049435619;41317.29248;12039586.12;False
253;54104550;(2021 AP1);23.67;0.04904051;0.109657914;63694.93458;65214655.53;False
253;54202993;(2021 TU1);22.54;0.082519194;0.184518527;68302.80736;24562282.69;False
253;54384767;(2023 SC1);23.92;0.0437074;0.097732718;29561.45524;29036842.1;False
253;3177200;(2004 ET21);20.77;0.186446818;0.41690776;72957.96227;71428055.56;False
253;3369098;(2007 DB61);23.70;0.048367649;0.108153351;67631.36811;72610774.48;False
253;3471975;(2009 UR5);25.70;0.019255508;0.043056624;59411.44422;40064408.58;False
253;54137450;(2021 GL10);23.26;0.059231806;0.132446345;22194.05828;13571810.48;False
253;54217959;(2021 VS5);26.37;0.014143438;0.031625688;22890.5815;32958026.15;False
253;54385785;(2023 SP2);28.23;0.00600558;0.013428886;46443.03569;39354846.39;False
253;54387374;(2023 SF6);26.31;0.014539684;0.032511723;72998.42636;15607228.84;False
253;54422164;(2024 BU2);23.18;0.061454682;0.137416847;60665.95549;72676018.4;False
253;3632080;(2013 EG68);24.90;0.027832677;0.062235757;52841.19037;30027490.85;False
253;54016715;(2020 HV4);23.35;0.056827032;0.127069107;42251.34408;24398517.76;False
253;54200306;(2021 SV1);26.48;0.01344482;0.03006353;68883.74534;49214223.08;False
253;2035107;35107 (1991 VH);16.91;1.102947845;2.466266358;34910.39622;35761869.54;True
253;2523586;523586 (1999 LK1);22.15;0.098754064;0.2208208;29321.32024;32072948.63;False
253;2523950;523950 (1998 SZ27);20.17;0.245784775;0.549591464;96069.82133;42981579.89;True
253;3092119;(1993 UD);20.38;0.223128464;0.498930414;59620.02636;69527601.26;False
253;3608622;(2012 RL15);24.30;0.036690614;0.082042707;49611.41702;12316400.57;False
253;3647194;(2013 RV9);23.57;0.051351718;0.114825932;67525.70281;72297783.5;False
253;3648202;(2013 RX73);25.00;0.02658;0.059434687;32582.21644;37793789.83;False
253;54192189;(2021 RP1);21.45;0.136318556;0.304817558;30730.84894;59403473.73;False
253;54387141;(2023 SM5);26.36;0.014208721;0.031771665;29590.26288;23460496.56;False
253;2433953;433953 (1997 XR2);20.96;0.170826395;0.381979432;19484.63587;27307784.31;True
253;3648469;(2013 ST);24.70;0.030517923;0.068240151;48545.77592;34738943.63;False
253;2003554;3554 Amun (1986 EB);15.91;1.748054532;3.908768761;63143.9371;45249371.26;False
253;3791291;(2017 XO2);22.49;0.084441313;0.188816516;34767.99403;42680073.67;False
253;3837977;(2019 BN1);21.31;0.145396843;0.325117225;74949.87192;65311368.61;False
253;54017784;(2020 ND);21.84;0.113908197;0.254706471;58494.90462;57514547.92;True
253;2312070;312070 (2007 TA19);19.41;0.348782733;0.779901901;57818.57499;20938207.52;True
253;3646650;(2013 QL10);22.74;0.075258399;0.168282897;38091.11329;29561346.39;False
253;54051419;(2020 QK6);20.80;0.183888672;0.411187571;74754.58357;24992936.25;False
253;54100697;(2020 YW);23.03;0.065849878;0.147244804;50427.99331;68230570.3;False
253;54377847;(2023 QU2);20.97;0.170041519;0.380224396;15701.51725;42335688.2;False
253;54439891;(2024 JD2);24.63;0.031517733;0.070475794;46982.50791;48487062.13;False
253;2330825;330825 (2008 XE3);16.40;1.394938229;3.119176705;39199.74951;58156192.65;False
