officialName;COSPAR_number;NORAD_number;id_t;detailedPurpose;orbitSat;typeOrbitSat;longitudeGEO;perihelionSat;aphelionSat;eccentricitySat;inclinationSat;periodSat;drymass;power;expectedLifetime;launchSite;launchVehicle
Starlink-4445;2022-099K;53474;253;;LEO;Non-Polar Inclined;0;562;564;1,44E-04;53,2;95,9;;;4;Vandenberg AFB;Falcon 9
Starlink-4446;2022-099AS;53505;253;;LEO;Non-Polar Inclined;0;562;564;1,44E-04;53,2;95,9;;;4;Vandenberg AFB;Falcon 9
Starlink-4447;2022-099H;53472;253;;LEO;Non-Polar Inclined;0;562;564;1,44E-04;53,2;95,9;;;4;Vandenberg AFB;Falcon 9
Starlink-4448;2022-099AR;53504;253;;LEO;Non-Polar Inclined;0;562;564;1,44E-04;53,2;95,9;;;4;Vandenberg AFB;Falcon 9
Starlink-4449;2022-105U;53666;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4450;2022-099AC;53491;253;;LEO;Non-Polar Inclined;0;562;564;1,44E-04;53,2;95,9;;;4;Vandenberg AFB;Falcon 9
Starlink-4451;2022-099AD;53492;253;;LEO;Non-Polar Inclined;0;562;564;1,44E-04;53,2;95,9;;;4;Vandenberg AFB;Falcon 9
Starlink-4452;2022-105L;53658;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4453;2022-099AJ;53497;253;;LEO;Non-Polar Inclined;0;562;564;1,44E-04;53,2;95,9;;;4;Vandenberg AFB;Falcon 9
Starlink-4454;2022-099AL;53499;253;;LEO;Non-Polar Inclined;0;562;564;1,44E-04;53,2;95,9;;;4;Vandenberg AFB;Falcon 9
Starlink-4455;2022-099AM;53500;253;;LEO;Non-Polar Inclined;0;562;564;1,44E-04;53,2;95,9;;;4;Vandenberg AFB;Falcon 9
Starlink-4456;2022-105AB;53673;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4457;2022-105R;53663;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4458;2022-105W;53668;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4459;2022-105Y;53670;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4461;2022-099AQ;53503;253;;LEO;Non-Polar Inclined;0;562;564;1,44E-04;53,2;95,9;;;4;Vandenberg AFB;Falcon 9
Starlink-4462 ;2022-111J ;53781;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4463;2022-105M;53659;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4464;2022-105X;53669;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4465;2022-099AH;53496;253;;LEO;Non-Polar Inclined;0;562;564;1,44E-04;53,2;95,9;;;4;Vandenberg AFB;Falcon 9
Starlink-4466;2022-105J;53656;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4467;2022-105AQ;53686;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4468 ;2022-125F ;53969;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53;95,4;;;4;Vandenberg AFB;Falcon 9
Starlink-4469;2022-105K;53657;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4470;2022-105H;53655;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4471;2022-105S;53664;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4472;2022-105P;53661;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4473;2022-105N;53660;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4474;2022-101W;53547;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4475;2022-101U;53545;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4476 ;2022-097AH;53419;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4477;2022-101V;53546;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4478;2022-101C;53529;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4479 ;2022-097AD;53415;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4480 ;2022-097AE;53416;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4481 ;2022-097AG;53418;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4482;2022-101D;53530;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4483;2022-101F;53532;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4484 ;2022-097AF;53417;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4485;2022-101Q;53541;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4486;2022-101P;53540;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4487;2022-101E;53531;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4488;2022-101H;53534;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4489;2022-101R;53542;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4490 ;2022-097X;53409;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4491 ;2022-097W;53408;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4492 ;2022-097Y;53410;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4493;2022-101G;53533;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4494;2022-101AH;53558;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4495;2022-101AB;53552;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4496 ;2022-097AA;53412;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4497 ;2022-097Z;53411;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4498 ;2022-097AY;53434;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4499 ;2022-097Q;53402;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4500 ;2022-097AB;53413;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4501;2022-101AC;53553;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4502;2022-101AG;53557;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4503;2022-101B;53528;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4504;2022-101AE;53555;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4505;2022-101AF;53556;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4506;2022-101AD;53554;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4507 ;2022-097R;53403;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4508;2022-101AJ;53559;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4509 ;2022-097S;53404;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4510 ;2022-097T;53405;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4511;2022-101A;53527;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4512 ;2022-097L;53398;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4513;2022-101X;53548;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4514;2022-101AA;53551;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4515 ;2022-097K;53397;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4516;2022-101Y;53549;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4517 ;2022-097C;53390;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4518;2022-101Z;53550;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4519 ;2022-097BD;53439;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4520 ;2022-097N;53400;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4521 ;2022-097D;53391;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4522 ;2022-097A;53388;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4523 ;2022-097B;53389;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4524 ;2022-097J;53396;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4525 ;2022-097P;53401;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4526 ;2022-097BC;53438;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4527 ;2022-097BA;53436;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4528 ;2022-097M;53399;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4529 ;2022-097BB;53437;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4530 ;2022-097F;53393;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4531 ;2022-097AP;53425;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4532 ;2022-097AN;53424;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4533 ;2022-097U;53406;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4534 ;2022-097H;53395;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4535 ;2022-097E;53392;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4536 ;2022-111L ;53783;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4537 ;2022-097V;53407;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4538 ;2022-097AU;53430;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4539 ;2022-097AM;53423;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4540 ;2022-097AS;53428;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4541 ;2022-097AR;53427;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4542 ;2022-097AZ;53435;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4543 ;2022-097AT;53429;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4544 ;2022-097G;53394;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4545 ;2022-097AK;53421;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4546 ;2022-097AL;53422;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4547;2022-101AY;53573;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4548 ;2022-097AV;53431;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4549 ;2022-097AX;53433;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4550;2022-101AV;53570;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4551;2022-101BA;53575;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4552 ;2022-097AJ;53420;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4553;2022-101BC;53577;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4554;2022-104AQ;53626;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4555;2022-101AX;53572;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4556;2022-101BD;53578;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4557 ;2022-097AW;53432;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4558 ;2022-097AQ;53426;253;;LEO;Non-Polar Inclined;0;538;541;2,17E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4559;2022-101AZ;53574;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4560;2022-105AV;53691;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4561;2022-101AN;53563;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4562;2022-105AT;53689;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4564;2022-101AK;53560;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4565;2022-101AM;53562;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4566;2022-105AX;53693;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4567 ;2022-125G ;53970;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53;95,4;;;4;Vandenberg AFB;Falcon 9
Starlink-4568;2022-104AL;53622;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4569;2022-105AR;53687;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4571;2022-105AS;53688;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4572;2022-105AW;53692;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4573;2022-104AM;53623;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4574 ;2022-107AK ;53733;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4575;2022-101AQ;53565;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4576;2022-101AR;53566;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4577;2022-101AP;53564;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4578 ;2022-125B ;53965;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53;95,4;;;4;Vandenberg AFB;Falcon 9
Starlink-4579;2022-105AF;53677;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4580;2022-101BE;53579;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4581;2022-101BB;53576;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4582;2022-101AU;53569;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4583;2022-101AT;53568;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4584;2022-101AW;53571;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4585;2022-101AS;53567;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4586;2022-104BA;53636;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4587;2022-104AZ;53635;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4588;2022-104BF ;53641;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4589 ;2022-107AY ;53746;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4590;2022-104U;53606;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4591;2022-104V;53607;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4592;2022-104AY;53634;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4593;2022-104AX;53633;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4594;2022-104BC;53638;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4595;2022-104AR;53627;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4596;2022-104AN;53624;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4597;2022-104BE;53640;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4598;2022-104AU;53630;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4599;2022-104AV;53631;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4600;2022-104AS;53628;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4601;2022-104AF;53617;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4602;2022-102AT;53629;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4603;2022-104AP;53625;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4604;2022-104AG;53618;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4605;2022-104AE;53616;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4606;2022-104AW;53632;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4607 ;2022-107AS ;53740;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4608;2022-104AK;53621;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4609;2022-104AH;53619;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4610;2022-104Y;53610;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4612 ;2022-107BC ;53750;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4614 ;2022-107AT ;53741;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4615;2022-104AJ;53620;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53,2;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4616 ;2022-107AL ;53734;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4617;2022-105AD;53675;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4618 ;2022-107AM ;53735;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4619 ;2022-141AL ;54191;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53;95,4;;;4;Vandenberg AFB;Falcon 9
Starlink-4620;2022-105AC;53674;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4621;2022-105AE;53676;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4622;2022-105A;53648;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4623                ;2023-010AY;55315;253;;LEO;Polar;0;577;580;2,16E-04;70;96,1;;;4;Vandenberg AFB;Falcon 9
Starlink-4624;2022-105AN;53684;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4625;2022-105AM;53683;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4626;2022-105AP;53685;253;;LEO;Sun-Synchronous;0;556;560;2,89E-04;97,6;95,8;;;4;Vandenberg AFB;Falcon 9
Starlink-4627;2022-107M ;53711;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53;95,4;;;4;Cape Canaveral;Falcon 9
Starlink-4629 ;2022-125E ;53968;253;;LEO;Non-Polar Inclined;0;539;541;1,45E-04;53;95,4;;;4;Vandenberg AFB;Falcon 9
